id,predicted_price
7524400250,533318.2
3528000290,725737.9
5700003630,1684602.8
2720069019,304223.34
7227501170,231757.19
2397101270,582746.8
6792100090,695187.06
2770602265,557847.1
3971700937,307785.97
422049203,226701.58
3076500830,239109.66
1423400260,307405.2
9161100795,479043.53
3126049052,512568.22
5100401468,400518.78
514500235,422559.22
1423200170,191030.1
1402100070,400270.56
624110020,701945.0
2407000145,214895.78
1890000225,828546.94
1320069271,319258.78
5490700085,341921.4
263000155,496052.0
3726800201,512302.38
5153200358,297827.72
2725079018,729922.6
7165700200,275132.6
9429000170,579645.7
8718500075,384550.4
1760650950,302802.44
1068000559,1304647.0
4113800500,580025.0
4077800507,504816.03
2725069150,764121.25
4008400035,633276.8
7016310270,419207.25
1432701230,217442.19
3278606050,403018.88
2473350710,373756.94
2185000685,169534.6
7792000025,373648.62
6868200029,471869.47
624069003,717388.75
7431500280,752428.1
3296000040,555802.1
1118001215,1591423.2
6453900040,808392.5
333100209,678908.9
34001765,606579.5
8946700100,396201.94
5561401210,606374.2
6671900095,336769.38
3275850020,765423.1
3876300600,397465.2
1450900020,257465.25
8562780280,346466.94
7663700973,324237.22
2126049032,355581.06
1823059159,170789.34
3438503426,271752.2
9297301495,513159.56
7140700850,369263.75
7942601805,732676.06
2555900030,363409.88
2887970040,277229.66
7419700010,644478.2
2239000011,363290.7
9283800050,346791.25
9407001340,283671.4
217500140,516425.8
7212660520,261560.4
3298201170,348664.56
3057000400,283104.4
6865200444,462069.72
6071600340,540365.4
6821600005,755023.06
1235100371,629433.0
7796450340,352816.56
3603000410,180685.19
9297300255,536737.3
9126100850,560865.9
2770601462,567496.7
2599001500,222791.12
1102000095,646315.44
1853080640,901625.9
9551201585,951733.9
3438500796,348915.7
7518504291,505078.97
9269200340,438908.38
715010130,1579326.2
1982201485,614784.75
9526500080,379734.75
9277200180,511275.44
6669150280,302814.25
8917100153,603344.06
3760500516,858114.25
2725069050,951596.8
3332000091,336966.62
8562770080,594575.5
8151601190,250703.38
8563040160,610871.4
240000269,603864.44
4307350200,336464.1
1311910300,268343.2
3574900030,530417.3
7853230570,423748.88
320069049,363409.88
9839301060,684626.56
7011201333,659214.4
2781320100,268500.88
3421069120,433411.2
7852030320,463873.8
5316101075,2570994.5
5309100750,563467.7
629000730,676676.9
511700170,319211.9
1562100030,535121.7
2489200230,561981.2
524069116,482534.66
5315100737,1131757.8
1868900675,789273.8
1608000120,351355.94
705700240,353236.75
7575600610,264658.75
1778500015,761613.44
5423500240,194094.3
6713700025,338750.06
2734100734,408559.34
301402280,224500.38
2113700205,248363.16
4114601570,3474345.2
3332000615,310477.88
3630050180,341058.72
6852700520,562504.5
6870310010,624272.7
6163900981,298539.78
393000142,360090.4
1771100130,359404.56
1442860160,399682.0
9191200435,551901.44
6788200800,1064666.2
1115300070,671960.5
3176600105,665305.3
2770604665,595525.5
5469500580,392067.7
5680000545,478286.22
3424089119,595774.9
1328300180,328473.75
1773100922,334207.25
4123830480,319231.06
9808610190,1096612.9
4250200140,266083.06
4217402115,4039862.2
3831250350,385907.16
2397101055,840396.44
6817850110,891996.5
7526800200,593654.8
7853370100,658412.06
2523089025,901038.75
9476200680,288812.62
5714200140,396876.6
3575304895,518208.28
263000018,436214.78
8080400177,450587.84
6450304130,333979.12
514500090,528007.94
9477000300,438701.66
853600310,1162011.4
1951600240,209280.66
1099900120,333897.94
5323100120,531106.75
1223089016,389336.16
522059172,232043.81
1930300190,682360.1
9542840410,292286.2
8665050530,501667.22
5592900205,388127.6
5450300010,680317.9
2459960030,323778.38
3331500455,466058.12
3432500705,385863.75
3702900165,343221.7
5249803550,493610.8
626049058,401066.5
1788900380,170726.0
8075400360,219400.44
9113200250,742071.6
2738640040,752248.75
7821200307,488957.0
3530440140,263860.62
3582700130,455124.7
9276200569,715847.6
7197800020,585620.44
686200490,570837.06
3501600100,384046.47
6383000690,609553.25
7604400150,385183.94
5249801411,636332.25
2607720420,456879.0
9561100010,385595.2
1796370590,258147.28
4077800593,354985.06
854000165,244010.39
5536100010,733648.0
4188000670,790674.3
31000165,1374564.0
662350050,848527.9
4137000280,276391.78
6169901130,1067028.5
1953400510,252959.72
7518506716,963396.25
1552520010,353313.22
7955080270,327498.75
9212900100,552023.56
3438500798,309807.06
7899800890,204848.14
4319200605,445427.1
1329300480,356016.38
8935100100,737080.1
5016001260,462343.9
4337600280,331471.75
1446401220,181441.33
7135521530,568322.1
6888900115,265057.1
2413301070,300877.8
345700040,270063.56
5566100145,447699.12
7634800070,374732.38
9346910500,649666.1
3529300060,315623.56
8128600060,930976.06
8572900275,188351.69
4139420590,1323689.1
9274200322,596919.1
1472700200,579641.8
8820903380,493340.22
8563010130,820026.44
8965450110,872012.56
9274204230,484723.2
8165501700,350747.3
2193340260,505022.12
1860600290,864305.3
1222000055,216605.19
2492200280,435113.75
2488200455,346293.88
809001520,1178035.5
1796361140,236082.45
6398000011,802417.5
6813600365,555439.2
7504100920,812677.9
8835770330,711791.75
524059322,978829.8
4307330280,388620.2
1245002952,1065165.9
2021069059,236268.94
5700000595,642644.94
3629970930,712135.3
3336002215,264294.78
5100401060,642247.3
3278600750,311243.62
1126069045,986639.56
7568700175,314674.44
452001475,485492.53
9283800230,500042.72
1737300130,562671.9
6189600040,494727.28
3679400025,541865.0
1096100010,301136.47
9513900050,242115.4
5452800645,777800.1
273800100,240292.4
7228500037,479094.7
808300090,452514.94
2493200215,578249.9
5035300255,776207.0
3380900160,477995.28
3630000130,387681.44
7300400670,281449.9
6798100070,367789.4
8078400010,569986.8
5566100060,510217.97
2768200212,526916.3
4035900060,568371.44
9460000110,323449.06
7199320190,526730.94
2225039081,487994.56
9512200050,564932.9
2634500085,309131.8
3654800200,284913.44
2724079090,1323146.4
2597520720,797069.5
3034200426,401489.0
984000130,301082.75
7852020670,469387.9
7923500060,680415.9
2310030510,308634.84
2205500540,501096.78
2493200015,400460.34
7853361420,558274.5
5652600605,515750.53
5285200020,334701.3
9406530150,373349.06
5706300020,485149.56
3278602490,376762.38
7197000100,549683.2
4447300008,544122.25
7899800045,212224.1
9250900095,335059.34
9268851740,572392.9
8682261440,481827.44
7284900385,881073.2
8079040300,462714.44
2225300585,390204.12
3223039013,434112.78
2013801350,255532.78
4055701110,750669.25
3578401770,458435.8
4046500720,509856.6
6145601745,394067.94
5207200195,654193.5
1972201856,559090.75
7212680080,251546.39
7277100510,629947.6
522079022,525407.94
5605000440,942667.25
6632300230,371957.7
8815400165,623388.6
6708200320,514603.3
2426059076,595866.4
3260200200,509321.03
2770601741,480152.22
4338800500,259904.12
9201000320,814230.25
7655900038,358229.12
3625059140,555305.2
4222310010,219871.94
2114700115,335278.94
3291800710,341453.16
9406590010,431228.94
3025059124,2754901.8
7972601250,376274.75
930000470,931806.6
6690500060,491599.2
16000015,200214.48
5693501102,535671.1
8079040490,452237.1
7225000155,317323.97
8819900170,816273.44
7972601270,318486.38
1224069074,800249.44
5126900321,335262.3
3438501860,283400.2
2822069080,409175.03
1656600310,572659.9
3856900507,1021074.1
1626069139,465774.62
2524049257,1472741.2
3904960150,564936.6
7214820610,460962.78
7977201845,579108.06
2428100080,867590.5
2202500135,420768.53
1523550220,637713.1
2313900610,466896.7
4123840050,389484.3
2125059124,949200.4
1225039067,503995.88
6431500283,440879.7
2473380010,296460.97
5694501195,434113.2
2881700046,346273.72
6837820330,327877.8
2337300370,191491.75
3876540630,230208.16
626059317,342812.44
3374500520,357646.78
7228501903,381814.44
4019300051,462197.53
4232902615,658682.1
3546000090,253469.98
8127700215,832391.25
3438501100,372021.2
1769600066,568138.94
8146100610,609520.7
3052700695,551499.44
7954310210,594233.7
3761700053,2659017.2
1320069179,334950.4
1331900410,750203.4
7303100210,333149.2
2464400285,470799.22
6163901150,356517.88
8955800045,363820.12
2314300200,412543.16
9528104360,362441.8
4177100005,606552.94
8856960260,302230.3
1828001220,662033.1
3066400710,733810.3
624110610,811939.6
4040800260,391301.56
5019500215,513004.44
2481630180,1029914.06
7203170190,703777.6
510001280,790090.1
9430110120,731920.44
1565950030,342787.62
9828202255,723750.75
3878900270,453432.03
8091600080,196276.62
1112000035,328401.06
2228900270,296274.44
6648701740,276003.5
1245003740,684628.5
2174503441,576844.25
7708250010,326969.78
6072300110,616526.75
2329800140,254159.36
1494300040,526479.3
3832050130,278232.97
7203100730,934314.1
7199330170,484837.38
7785000220,671457.0
1250201175,410756.12
4054500180,1066633.8
7905200061,439615.1
3751604895,183084.27
5220300140,295271.66
3323059027,341518.94
8651611980,896086.5
8673400190,517974.1
1668500100,830171.5
1023059365,564253.9
3308030060,328417.97
4232400860,972396.0
2144800615,227264.39
1568100920,1902324.5
9406510040,490372.4
2923049421,299391.7
1051000040,1721623.6
2077700042,636326.8
9423800030,260512.6
9818700455,688999.94
7133300675,372798.62
4113800550,582027.56
5553300375,1532693.0
2025701530,277796.84
7942601155,493999.8
7524300020,274176.53
2520069100,261015.44
5412300410,217460.44
7504110760,732466.5
2594200350,441850.3
2722059013,259862.98
8078430480,549282.3
1423069162,598368.0
8856001090,170966.48
7000100631,867058.6
4222200280,227151.5
7971300050,553069.0
2009001600,257392.58
6619910140,703029.6
2877100985,484370.6
1196000007,351700.6
1330850130,760879.5
6664900410,259760.16
1231001110,275785.12
9235900030,260583.67
9407101840,311833.1
9523103001,383474.44
2149800278,345124.44
7234601198,621227.75
9476700035,420991.7
9297301065,637198.25
518500700,664331.5
7843500090,323784.53
6056110780,293951.7
2345700260,356771.28
3509600070,230058.48
1431700280,366896.06
1623049174,269286.1
3024089049,330273.0
7853340450,426516.4
7732410360,715973.25
1446800995,278911.5
2946000285,233877.81
425079100,510155.22
3876313040,457233.38
1762600260,1008604.75
1925069121,866398.2
7443000480,997343.9
7820000015,363084.94
4027701253,464726.16
2826049165,342068.84
5426300060,924175.25
1278000210,152840.94
923000270,383241.2
7657600005,252059.8
3024079057,403418.78
3276180020,334645.16
7304300760,288644.66
3908100020,515292.8
8835400805,630017.94
4051150070,210931.72
3904930530,476401.1
6163900971,376791.84
7942600310,460975.97
4365700330,238579.38
423059207,293139.0
3992700265,337661.5
7177300090,468695.9
2540820010,724904.3
5700002510,844071.1
5201000030,593450.44
7631800015,2067677.1
2922702965,696243.3
1525059198,923449.3
1245003160,711290.94
3810000455,294697.22
7855600080,673125.94
5701500030,998642.06
7504020400,637299.75
1402600570,307158.16
7575610760,283288.06
8731990370,377059.62
5021900090,902968.25
290000075,389106.0
2841500010,435798.97
3955900830,473665.28
7852110140,533034.94
1311400350,239242.4
7773800015,575780.75
4123400320,524723.44
2725069157,874873.0
666000143,804829.3
5101408678,481471.44
6371000026,378383.8
2024059084,709373.2
7283900036,338262.6
8881900230,720375.1
3959400135,316152.88
7696610270,229343.25
1689400150,864507.25
5103900015,444960.94
1441000350,400993.84
5101408735,310069.25
3126059027,2319041.2
2320069014,496336.4
9541600015,654099.3
8682320420,677878.25
1562200090,583661.75
3395070980,505330.94
7349600230,252721.25
522049122,276498.53
869700060,306039.75
811000055,1156692.1
1221059176,406971.2
1523059103,448037.44
2025760210,758043.2
9218400088,329369.0
8682292020,465324.44
2623089135,424829.7
3758900259,1499427.2
524069049,579350.0
3121500150,850572.0
5581400080,786462.94
8087800020,451762.5
4070700290,792633.5
3296000170,612152.0
9238500040,524745.5
2744600040,354982.34
6813600380,634646.25
6140100150,448061.78
2201500555,445955.0
2600110250,662798.75
4337000275,192706.19
1186000150,533400.56
1972201963,472881.72
1105000745,363807.28
2887700560,625262.94
4039700080,665586.5
522049104,295473.62
4202400078,253835.5
7520000695,186442.81
7714000310,377419.4
4319200060,604755.44
8624700015,561176.75
5104520610,300485.8
2354300845,331525.5
3824100291,434221.7
6151800612,258708.7
5454200080,1043811.9
6413600290,323279.12
2131200065,309231.75
1459920010,282441.53
50300090,382174.0
2326300090,664775.1
7714000070,384528.4
3630180500,1118267.2
1727850340,1028472.25
8691430330,1060703.6
2310030390,266837.8
5561400610,511718.38
7010701016,500331.3
7883605915,257219.83
1282300995,375509.4
4040700310,489592.03
3353400435,240023.98
2143701015,446455.44
255450020,381578.2
1020069017,341488.66
4038200120,481161.12
9284801100,276356.72
1965200075,660685.9
847100047,554063.6
4038700720,504796.78
6815100085,790535.6
2508000020,349230.3
255520180,600809.06
6822100750,592687.5
869700050,333758.47
1775801405,563136.25
6600400090,216603.75
7202330270,454067.28
1683400165,851741.75
2625069070,1040084.6
7625702440,419723.7
3388000640,233994.72
1899400365,278923.2
6899990200,867459.75
5569700020,840265.75
986000045,284658.94
3293700221,297074.84
3764800250,334919.1
2291400566,322589.88
4219401236,1412172.8
4239400840,176651.48
7211400990,217594.03
7696500280,188550.1
7215721070,520380.4
3204850140,348650.94
4322200220,747975.94
2566300100,1207768.5
1944900090,419853.8
6648500390,268040.62
7385300020,662826.56
1704900135,324478.8
2877100655,748211.4
2726079098,616925.5
7625703800,478964.03
318300040,489922.72
7922800190,541456.44
2023049361,207551.23
8946400210,486787.44
6071600450,559812.6
4343800100,376767.4
1443300140,356389.72
1024039001,837314.8
2767704860,563978.94
7234600851,665924.25
644200065,880152.75
7784400035,624664.56
3826000560,207227.06
9272202260,396274.88
263000253,455951.84
3621059043,606801.7
240000130,498403.06
1352300120,191527.19
7849200861,279936.12
2487700130,576288.4
1796100140,271632.47
7234601221,489296.56
8651710190,461517.9
2916200091,538357.25
1232000915,509533.8
1545801970,284410.38
3211200420,367899.22
7686204675,191492.31
3141600210,192831.39
3959401284,444569.0
2113700825,237146.17
3876000710,390734.38
522069022,534538.7
3214200070,372707.28
1221039156,294632.0
259600790,433842.5
785000040,513950.53
8138870470,496129.12
2596300035,342056.12
540100057,1369209.0
3073500045,513837.3
5363200266,405615.8
8682261650,502358.06
3224510080,848268.2
3211270160,445413.94
9269200520,214887.17
293810190,455625.84
4197400043,357843.97
3026079031,301709.94
5332200405,1033071.8
2473411210,302601.22
9268200315,562376.8
8123500050,593362.75
3221069091,513107.7
2485000165,638501.2
4058800215,524447.3
1926059039,884039.25
2533300680,1039459.9
3343903640,342891.25
5700003705,1106699.9
2023049372,358612.3
4058800830,602755.75
3333002302,418375.75
2944500340,292427.56
1982200790,521070.2
8929000270,498248.6
8122101440,291196.38
7525530470,750262.06
9332800020,651723.9
3878900525,236737.62
5420300210,242628.55
9232900165,356918.97
6414100026,372118.78
3013300660,777116.5
7954300120,555747.0
1081200360,364377.78
2877102345,484036.28
2202500255,513849.06
7984400050,217543.2
9558020380,468703.5
7812801850,184941.98
8944460020,378054.88
2306400040,592263.7
8649400410,335903.03
7889602020,221469.03
2041000025,422518.94
871001484,621995.44
2767602141,511647.62
3630180470,759291.25
2769602140,432465.7
2473250280,301329.5
5422560660,499196.5
3756600240,382177.28
8651600160,826598.3
7202300540,854884.56
8961950250,465300.9
3303000130,506280.25
798000062,258791.61
1695900150,812512.8
1604730150,485559.7
4136930310,368532.34
8835401250,1159557.1
8665900328,399963.78
9262800255,292371.78
1853080570,849989.8
5556300114,720905.0
9517200290,477578.8
4037200295,477901.84
7417100123,407921.62
2620069077,192092.8
7922720040,655715.7
558100090,553071.7
257000037,294813.03
3319500385,499078.47
9297301520,310520.22
3580900090,352058.66
1321039076,173253.22
7227801581,305597.03
9407001620,297143.97
2130400150,330525.06
2312400200,257113.39
4046700210,417054.34
1193000480,914694.06
1492800296,519208.53
3013300017,434195.6
3630240140,577209.1
1049010390,359554.38
9320900420,163683.53
4315700060,380324.44
2591010290,339194.88
323089085,685053.7
6600400270,189810.66
2919701105,484417.25
7202360670,938131.1
8927600100,760449.25
3211700045,621276.94
4027701326,448452.5
1601600195,283357.5
7853280350,773622.6
3629970130,724372.2
7203120020,840643.3
9542900190,359923.53
8035350120,516997.4
1238501184,1028201.56
251200240,477868.12
8945300200,191794.25
2162000160,1159014.4
5466310060,196286.38
1239400064,917618.4
5205000020,346773.72
1720800305,692920.7
7280300375,632126.75
2095800400,445409.7
7852010950,545903.0
1428001160,582911.94
9528104910,645683.4
8644210470,860284.0
7923300310,489344.2
254000100,555089.1
1931300688,477830.3
7007700030,463289.3
422049178,222837.02
422069067,417845.8
2923049393,347852.5
930000305,492949.4
2461900448,518363.0
2610100020,279739.16
2895550050,265452.47
7701700040,272047.28
2460900020,521885.28
9827700105,618362.75
1005000240,265219.94
7200001254,484475.47
866400040,553926.25
305000170,680971.56
2260800110,836003.9
3442000127,755351.5
5253300437,450447.34
7576700150,822382.2
5469501410,489120.22
5104531120,839075.0
723049434,342522.25
622069006,983468.06
2517101200,302935.6
8159620160,261471.38
5561300640,480731.38
3317010130,215086.25
4364200250,381649.88
8732300060,794367.94
5603700025,740471.1
3585900190,973841.0
3996900575,252285.14
8731801260,225113.77
3810000860,329079.2
5700003585,1542297.0
6332000050,441565.16
9286100250,437090.1
9471201110,970769.9
9290800050,611225.06
7300200400,616019.56
526069024,901026.75
1454600156,930906.8
3904980360,537677.94
2626119062,267566.1
8651730290,436935.47
7611200195,705622.4
1919800260,638423.9
6632900354,264849.12
3972900195,312694.94
5151600170,287489.72
7016000440,470383.62
871000435,774399.9
9578060540,504874.78
2332700060,836310.9
766000240,275435.28
4363700200,296627.8
7100000250,303170.56
2781250560,214265.28
2781250100,348964.28
5419800220,252726.78
7147600245,249380.88
2926069083,880716.2
6189200125,771803.1
9542830160,285860.03
5152200020,266383.94
9412900045,446443.1
6600410480,181786.69
6979970080,600579.9
5636010280,273208.44
1732801300,893933.9
5561401530,511370.06
9578500510,335152.34
7304300906,320674.03
1223089077,603897.9
721049207,276408.12
8691330310,829985.5
1523069204,488090.44
3188100105,627685.6
6608500290,413166.44
2891400410,342127.56
7663700551,353483.75
5413200140,247762.97
425069139,570979.75
6713700155,354622.0
2767603505,460452.7
7789000080,271470.88
9211500620,243593.5
3750604417,191882.6
7922800320,546170.6
1471620240,357375.72
2222059052,364142.25
9551200270,940822.56
2767603160,532752.4
9406710060,394553.03
8929000250,414483.0
5538300120,393152.78
2223069120,490228.38
1652500060,1844997.5
8564500240,426631.94
3629700120,587758.4
3943600070,390361.94
4171200025,276968.84
2425049063,3823209.0
9828701650,406846.62
3581000340,366089.75
8100900015,381996.2
2125059161,1060435.6
304000380,197096.72
8146200070,1513073.6
686530170,550066.0
2917200645,439229.97
9547200530,741514.1
2122059199,347884.7
1150000740,619184.2
5706200060,317393.28
9265410010,238707.06
4083800555,493415.97
6152900332,335092.9
2520900301,208634.6
9828200790,486058.2
1657530180,317867.06
7471900045,272292.03
9828200460,421963.22
1775900140,445617.44
6139800430,483246.62
7214400005,519548.8
5332200026,527099.3
9510970300,810963.8
2540830020,438753.12
3392100140,188598.47
1326069191,363123.38
2125059112,1041307.3
859000022,304294.16
8854100350,618124.56
121059007,213828.64
7977201707,464196.84
3859900060,2776908.5
8815400735,765319.5
705700530,344491.75
6600780130,374313.78
6378500105,390347.78
8143000310,472009.9
2877102330,633867.1
3526039074,582814.06
2115510300,257374.9
3024059014,2332849.5
2141330360,601818.3
546000400,512357.1
2071500011,392779.5
7972000240,216734.75
7016200460,430583.75
6204200180,424306.53
1552100135,1258513.5
88000173,403031.56
2581900235,837195.06
9211500560,222990.72
621069218,433431.44
1321970240,297039.16
798000630,291004.53
421000285,264696.88
2824600180,733869.1
3832051140,294522.72
1237500105,652239.94
8802400906,272127.2
3166900270,405655.62
3682000060,387096.62
5469700020,281961.7
1245001820,661367.4
9547205660,608151.0
7974700122,656829.1
7550801225,525408.44
1099950050,726829.44
1402900460,327099.53
7636800041,1174061.8
2115720270,275974.56
8651441750,198063.72
3904100035,271105.56
8815400020,603555.25
3303860590,462487.66
5427110040,1303179.6
1782000160,356607.66
6204420290,488857.7
3995700245,279683.7
7955040130,452708.75
1442880650,496056.72
8833510230,856337.0
7283900551,411659.7
4396000180,244519.38
7504021310,699992.3
322059264,264295.28
3654800040,301821.88
2767704777,483433.78
3278602190,362434.22
3236500220,493567.5
3410600100,300185.06
629410180,753344.4
3352402250,158094.25
4363700304,341586.38
7237550130,1164164.4
9808590210,1241729.8
8074200175,271860.8
3463400330,443611.44
6306400140,814993.9
8564950250,522393.7
5381000070,217597.14
9826700697,510780.78
8132700190,452234.5
7943000020,190795.97
9547204675,580476.0
4112100101,472864.6
727500030,628058.6
114101426,352175.2
9274202005,724355.6
1193000380,911495.6
3039000020,539844.1
7852170130,686645.06
2624079010,652430.3
4137010540,306978.38
7576200012,764357.4
1138020020,356785.9
3969300030,192408.34
898000200,221048.9
5153100030,299642.5
5104532030,524131.28
4406000050,215356.78
9274203390,575868.6
8682290360,446131.12
6928600330,252627.5
4139680070,907476.3
6844702690,497815.44
2154970020,1942906.8
4385701285,1176228.1
2426059071,570990.6
2867300160,563454.8
9512500720,558737.4
1773101020,300610.5
8687800100,275100.06
3627800050,1508086.2
1604600227,290751.56
3300701170,412285.53
9250900111,485394.38
7015200790,658774.5
1311100490,226767.31
2469000010,965597.4
1982201596,542828.06
1862700290,346550.56
2586800270,240933.55
9528102772,461269.28
5490210200,437346.94
6669080020,404808.9
179003055,209711.0
1860600535,960081.56
1592000130,636670.4
3905040170,548038.06
9320500080,236764.05
9276200850,481820.06
224069114,656365.1
2260000340,567591.94
5096300130,418743.75
3432500215,361653.88
2600000050,668963.0
8856003839,225667.9
2492200435,364475.44
7855900110,1109719.4
6806100250,321367.47
2770603523,511970.75
1370800515,1778709.8
2726049150,440440.12
1226059161,573613.7
1068000375,2495743.8
9528104109,448116.9
5126310060,521532.53
1951820070,572705.25
1545805980,358584.25
9464700340,813291.94
4319200675,726173.3
7518500885,525837.06
7852020620,474746.12
869700370,370488.5
8643000190,255429.23
8902000267,558093.0
7972602435,259874.88
2050100210,955897.25
6705120540,539787.5
2767601390,662564.94
4141000490,1263027.1
9345400350,631022.1
3222079162,341912.62
7789000120,249233.7
6646200770,754291.1
6666800180,798860.9
1725800280,450124.44
6117500460,1202884.2
5470100220,218774.03
5457300478,497222.34
7550800195,537079.9
7787050180,593399.5
6204430250,519640.97
7640400250,499134.16
624110920,804308.4
3629920140,391946.56
7173700518,650578.1
3210200395,209686.0
2473480560,410368.12
2623089141,509316.16
1423800080,214449.47
2076400050,267750.9
3832060120,297142.28
7702600930,374224.9
5101404555,451531.2
3723800415,375799.25
3356403400,219067.16
9214400125,518595.38
1797500530,514434.03
9551201660,1007211.0
3878900815,376451.0
1760650280,321200.78
5466410030,245172.27
6388930620,532382.6
2331300395,722612.06
9412700160,276192.03
871001611,608311.6
3142600120,596939.6
3995700220,353774.8
2310000280,273546.84
8039900400,373415.62
7504021510,683501.9
1959700445,1761439.2
1556200155,641266.2
3629960590,409512.3
259000240,508145.47
662440020,428624.12
3123049142,574711.56
321100260,833567.0
6840701095,576647.4
3738900165,420793.8
4427100130,396705.56
9238500100,517644.72
6145601810,324371.44
2570300090,348013.44
4017600010,453312.72
1005000220,364176.62
1257202120,466846.38
9527000490,497260.75
8691400080,702850.6
1726069084,466716.84
248000240,191459.44
6113400046,371855.9
2130702350,408051.56
920069052,222504.47
6071300160,588508.25
1623049041,148093.98
9268200285,385588.94
1843100520,366316.4
2887700826,596404.75
9122000385,598401.06
9475700220,390902.47
2804600005,878908.9
2896400300,404873.0
5015000180,806366.6
3630220180,750490.4
8832900780,530308.06
1568100300,507022.9
8718500610,397179.5
4147200140,1172965.0
1973700030,1019972.4
8862000075,148983.17
9320990110,276434.22
1151100035,403092.7
2011000010,231458.12
1651500060,974908.7
446000190,708167.3
2344300220,863789.5
523049195,201479.62
9191200015,658722.94
7942601410,772476.94
7137800300,215972.56
7853300280,499497.94
6654700240,315435.5
569000050,582201.9
3584000180,235679.33
2026079055,289607.8
8898700880,281028.28
5075400150,634108.4
8731981360,377933.03
4222500020,220002.19
7996720050,517669.38
4077800094,609940.5
6446200365,659405.56
2824089053,510988.34
1311800220,231852.69
3522049063,624060.75
1721801280,208504.5
6131600240,202235.61
7202310040,625893.56
1123059125,575456.9
646910160,226984.11
5630500005,351513.12
3342100785,261636.75
9547205610,638739.4
1773100123,272176.25
3353400092,296562.2
217500015,364293.34
3649100031,435285.16
7896300150,321179.34
623049185,257890.14
1773100430,331279.6
1781500220,693566.0
3395380200,227771.03
2424059170,2345299.0
4389200765,1856753.2
1543000060,464785.12
6154900005,631960.4
2902200240,484231.12
1442880640,525453.56
8562770490,557121.94
2768300655,587779.6
3432501315,306474.06
5035300570,738178.94
3626039028,427892.25
3876540780,241817.27
327000100,988977.75
7551300065,464334.1
1312920060,235745.19
2215901230,277103.3
6306800010,426614.44
2767700022,511578.8
5589900610,506346.9
4320200020,723173.25
5249804655,598371.4
9238500480,490053.1
3885806565,1224152.6
7905200205,479130.34
5727500102,325168.06
3585220070,400405.72
2078500210,502566.53
1839920050,391919.66
534000080,318215.84
856000255,574047.6
4141010110,1732302.5
9558040820,683074.4
7768700315,1120641.6
2796100640,281158.56
1922059010,208846.6
3448000542,254920.62
3883100220,283726.06
7237301210,268445.06
3893100456,1005161.4
9578501110,337850.25
6145601995,397927.16
4024100120,293031.7
8899000050,349126.06
3396820010,580572.4
6749700117,389606.2
1954400060,504842.5
3303970100,744235.4
2540850070,478952.62
3797000745,538704.94
7883603700,245014.48
3438501452,325581.38
3530210260,675164.0
3598600049,175764.38
731500170,329231.12
7129304375,190730.66
263000006,435591.62
7212660560,313084.62
1112700010,411660.44
3420069060,659919.5
2473000470,399634.38
8691390980,731390.8
6184700100,505812.62
4476400275,342232.0
2968801240,299052.12
1529300160,448406.3
7640400070,654180.44
7016100380,456256.78
2172000890,403319.16
4035900015,744777.1
9528104660,946712.44
507100005,369432.5
2783100160,381074.16
3629921140,876526.56
1099750610,232706.66
1330300451,1106217.6
2757000030,858897.0
